Durchfluss [mm/h]                  
YYYY MM DD HH  49.3 km²    15.4 km²
YYYY MM DD HH  5630650     5622180 
2003 05 22 06   999        0.0616
2003 05 22 07   999        0.0616
2003 05 22 08   999        0.0616
2003 05 22 09   999        0.0616
2003 05 22 10   999        0.0616
2003 05 22 11   999        0.0616
2003 05 22 12   999        0.0616
2003 05 22 13   999        0.0559
2003 05 22 14   999        0.0559
2003 05 22 15   999        0.0559
2003 05 22 16   999        0.0559
2003 05 22 17   999        0.0559
2003 05 22 18   999        0.0559
2003 05 22 19   999        0.0559
2003 05 22 20   999        0.0559
2003 05 22 21   999        0.0559
2003 05 22 22   999        0.0559
2003 05 22 23   999        0.0559
2003 05 23 00   999        0.0559
2003 05 23 01   999        0.0559
2003 05 23 02   999        0.0559
2003 05 23 03   999        0.0559
2003 05 23 04   999        0.0559
2003 05 23 05   999        0.0559
2003 05 23 06   999        0.0559
2003 05 23 07   999        0.0559
2003 05 23 08   999        0.0559
2003 05 23 09   999        0.0559
2003 05 23 10   999        0.0559
2003 05 23 11   999        0.0559
2003 05 23 12   999        0.0559
2003 05 23 13   999        0.0505
2003 05 23 14   999        0.0505
2003 05 23 15   999        0.0505
2003 05 23 16   999        0.0505
2003 05 23 17   999        0.0505
2003 05 23 18   999        0.0505
2003 05 23 19   999        0.0505
2003 05 23 20   999        0.0505
2003 05 23 21   999        0.0505
2003 05 23 22   999        0.0505
2003 05 23 23   999        0.0505
2003 05 24 00   999        0.0505
2003 05 24 01   999        0.0505
2003 05 24 02   999        0.0505
2003 05 24 03   999        0.0505
2003 05 24 04   999        0.0505
2003 05 24 05   999        0.0505
2003 05 24 06   999        0.0505
2003 05 24 07   999        0.0505
2003 05 24 08   999        0.0505
2003 05 24 09   999        0.0505
2003 05 24 10   999        0.0505
2003 05 24 11   999        0.0505
2003 05 24 12   999        0.0505
2003 05 24 13   999        0.0505
2003 05 24 14   999        0.0505
2003 05 24 15   999        0.0505
2003 05 24 16   999        0.0505
2003 05 24 17   999        0.0454
2003 05 24 18   999        0.0454
2003 05 24 19   999        0.0454
2003 05 24 20   999        0.0454
2003 05 24 21   999        0.0454
2003 05 24 22   999        0.0454
2003 05 24 23   999        0.0454
2003 05 25 00   999        0.0454
2003 05 25 01   999        0.0454
2003 05 25 02   999        0.0454
2003 05 25 03   999        0.0454
2003 05 25 04   999        0.0454
2003 05 25 05   999        0.0454
2003 05 25 06   999        0.0454
2003 05 25 07   999        0.0454
2003 05 25 08   999        0.0454
2003 05 25 09   999        0.0454
2003 05 25 10   999        0.0454
2003 05 25 11   999        0.0454
2003 05 25 12   999        0.0454
2003 05 25 13   999        0.0454
2003 05 25 14   999        0.0454
2003 05 25 15   999        0.0454
2003 05 25 16   999        0.0454
2003 05 25 17   999        0.0454
2003 05 25 18   999        0.0454
2003 05 25 19   999        0.0454
2003 05 25 20   999        0.0454
2003 05 25 21   999        0.0454
2003 05 25 22   999        0.0454
2003 05 25 23   999        0.0454
2003 05 26 00   999        0.0454
2003 05 26 01   999        0.0454
2003 05 26 02   999        0.0454
2003 05 26 03   999        0.0454
2003 05 26 04   999        0.0454
2003 05 26 05   999        0.0454
2003 05 26 06   999        0.0454
2003 05 26 07   999        0.0454
2003 05 26 08   999        0.0454
2003 05 26 09   999        0.0454
2003 05 26 10   999        0.0677
2003 05 26 11   999        0.1115
2003 05 26 12   999        0.1581
2003 05 26 13   999        0.1795
2003 05 26 14   999        0.1686
2003 05 26 15   999        0.1581
2003 05 26 16   999        0.1480
2003 05 26 17   999        0.1383
2003 05 26 18   999        0.1290
2003 05 26 19   999        0.1201
2003 05 26 20   999        0.1115
2003 05 26 21   999        0.1033
2003 05 26 22   999        0.1033
2003 05 26 23   999        0.0955
2003 05 27 00   999        0.0955
2003 05 27 01   999        0.0880
2003 05 27 02   999        0.0880
2003 05 27 03   999        0.0809
2003 05 27 04   999        0.0809
2003 05 27 05   999        0.0809
2003 05 27 06   999        0.0741
2003 05 27 07   999        0.0741
2003 05 27 08   999        0.0741
2003 05 27 09   999        0.0741
2003 05 27 10   999        0.0741
2003 05 27 11   999        0.0677
2003 05 27 12   999        0.0677
2003 05 27 13   999        0.0677
2003 05 27 14   999        0.0677
2003 05 27 15   999        0.0677
2003 05 27 16   999        0.0616
2003 05 27 17   999        0.0616
2003 05 27 18   999        0.0616
2003 05 27 19   999        0.0616
2003 05 27 20   999        0.0616
2003 05 27 21   999        0.0616
2003 05 27 22   999        0.0616
2003 05 27 23   999        0.0616
2003 05 28 00   999        0.0559
2003 05 28 01   999        0.0559
2003 05 28 02   999        0.0559
2003 05 28 03   999        0.0559
2003 05 28 04   999        0.0559
2003 05 28 05   999        0.0559
2003 05 28 06   999        0.0559
2003 05 28 07   999        0.0559
2003 05 28 08   999        0.0559
2003 05 28 09   999        0.0559
2003 05 28 10   999        0.0559
2003 05 28 11   999        0.0559
2003 05 28 12   999        0.0559
2003 05 28 13   999        0.0559
2003 05 28 14   999        0.0559
2003 05 28 15   999        0.0505
2003 05 28 16   999        0.0505
2003 05 28 17   999        0.0505
2003 05 28 18   999        0.0505
2003 05 28 19   999        0.0505
2003 05 28 20   999        0.0505
2003 05 28 21   999        0.0505
2003 05 28 22   999        0.0505
2003 05 28 23   999        0.0505
2003 05 29 00   999        0.0505
2003 05 29 01   999        0.0505
2003 05 29 02   999        0.0505
2003 05 29 03   999        0.0505
2003 05 29 04   999        0.0505
2003 05 29 05   999        0.0505
2003 05 29 06   999        0.0505
2003 05 29 07   999        0.0505
2003 05 29 08   999        0.0505
2003 05 29 09   999        0.0505
2003 05 29 10   999        0.0505
2003 05 29 11   999        0.0505
2003 05 29 12   999        0.0505
2003 05 29 13   999        0.0454
2003 05 29 14   999        0.0454
2003 05 29 15   999        0.0454
2003 05 29 16   999        0.0406
2003 05 29 17   999        0.0361
2003 05 29 18   999        0.0361
2003 05 29 19   999        0.0361
2003 05 29 20   999        0.0361
2003 05 29 21   999        0.0361
2003 05 29 22   999        0.0361
2003 05 29 23   999        0.0361
2003 05 30 00   999        0.0361
2003 05 30 01   999        0.0361
2003 05 30 02   999        0.0361
2003 05 30 03   999        0.0361
2003 05 30 04   999        0.0361
2003 05 30 05   999        0.0361
2003 05 30 06   999        0.0361
2003 05 30 07   999        0.0361
2003 05 30 08   999        0.0361
2003 05 30 09   999        0.0361
2003 05 30 10   999        0.0361
2003 05 30 11   999        0.0361
2003 05 30 12   999        0.0320
2003 05 30 13   999        0.0320
2003 05 30 14   999        0.0320
2003 05 30 15   999        0.0320
2003 05 30 16   999        0.0320
2003 05 30 17   999        0.0320
2003 05 30 18   999        0.0809
2003 05 30 19   999        0.0809
2003 05 30 20   999        0.0809
2003 05 30 21   999        0.0809
2003 05 30 22   999        0.0809
2003 05 30 23   999        0.0809
2003 05 31 00   999        0.0809
2003 05 31 01   999        0.0809
2003 05 31 02   999        0.0809
2003 05 31 03   999        0.0809
2003 05 31 04   999        0.0809
2003 05 31 05   999        0.0809
2003 05 31 06   999        0.0809
2003 05 31 07   999        0.0809
2003 05 31 08   999        0.0809
2003 05 31 09   999        0.0809
2003 05 31 10   999        0.0809
2003 05 31 11   999        0.0809
2003 05 31 12   999        0.0809
2003 05 31 13   999        0.0809
2003 05 31 14   999        0.0809
2003 05 31 15   999        0.0809
2003 05 31 16   999        0.0809
2003 05 31 17   999        0.0880
2003 05 31 18   999        0.0880
2003 05 31 19   999        0.0880
2003 05 31 20   999        0.0880
2003 05 31 21   999        0.0880
2003 05 31 22   999        0.0880
2003 05 31 23   999        0.0880
2003 06 01 00   999        0.0880
2003 06 01 01   999        0.0880
2003 06 01 02   999        0.0880
2003 06 01 03   999        0.0880
2003 06 01 04   999        0.0880
2003 06 01 05   999        0.0880
2003 06 01 06   999        0.0880
2003 06 01 07   999        0.0880
2003 06 01 08   999        0.0880
2003 06 01 09   999        0.0880
2003 06 01 10   999        0.0880
2003 06 01 11   999        0.0880
2003 06 01 12   999        0.0809
2003 06 01 13   999        0.0809
2003 06 01 14   999        0.0809
2003 06 01 15   999        0.0809
2003 06 01 16   999        0.0809
2003 06 01 17   999        0.0809
2003 06 01 18   999        0.0809
2003 06 01 19   999        0.0809
2003 06 01 20   999        0.0809
2003 06 01 21   999        0.0809
2003 06 01 22   999        0.0809
2003 06 01 23   999        0.0809
2003 06 02 00   999        0.0809
2003 06 02 01   999        0.0809
2003 06 02 02   999        0.0809
2003 06 02 03   999        0.0809
2003 06 02 04   999        0.0809
2003 06 02 05   999        0.0809
2003 06 02 06   999        0.0809
2003 06 02 07   999        0.0809
2003 06 02 08   999        0.0809
2003 06 02 09   999        0.0809
2003 06 02 10   999        0.0809
2003 06 02 11   999        0.0809
2003 06 02 12   999        0.0809
2003 06 02 13   999        0.0809
2003 06 02 14   999        0.0809
2003 06 02 15   999        0.0809
2003 06 02 16   999        0.0809
2003 06 02 17   999        0.0809
2003 06 02 18   999        0.0741
2003 06 02 19   999        0.0741
2003 06 02 20   999        0.0741
2003 06 02 21   999        0.0741
2003 06 02 22   999        0.0741
2003 06 02 23   999        0.0809
2003 06 03 00   999        0.0809
2003 06 03 01   999        0.0809
2003 06 03 02   999        0.0809
2003 06 03 03   999        0.0809
2003 06 03 04   999        0.0809
2003 06 03 05   999        0.0809
2003 06 03 06   999        0.0809
2003 06 03 07   999        0.0809
2003 06 03 08   999        0.0809
2003 06 03 09   999        0.0809
2003 06 03 10   999        0.0809
2003 06 03 11   999        0.0809
2003 06 03 12   999        0.0809
2003 06 03 13   999        0.0809
2003 06 03 14   999        0.0809
2003 06 03 15   999        0.0741
2003 06 03 16   999        0.0741
2003 06 03 17   999        0.0741
2003 06 03 18   999        0.0741
2003 06 03 19   999        0.0741
2003 06 03 20   999        0.0741
2003 06 03 21   999        0.0741
2003 06 03 22   999        0.0741
2003 06 03 23   999        0.0741
2003 06 04 00   999        0.0741
2003 06 04 01   999        0.0741
2003 06 04 02   999        0.0741
2003 06 04 03   999        0.0741
2003 06 04 04   999        0.0741
2003 06 04 05   999        0.0741
2003 06 04 06   999        0.0741
2003 06 04 07   999        0.0741
2003 06 04 08   999        0.0741
2003 06 04 09   999        0.0809
2003 06 04 10   999        0.0809
2003 06 04 11   999        0.0809
2003 06 04 12   999        0.0741
2003 06 04 13   999        0.0741
2003 06 04 14   999        0.0741
2003 06 04 15   999        0.0741
2003 06 04 16   999        0.0741
2003 06 04 17   999        0.0741
2003 06 04 18   999        0.0741
2003 06 04 19   999        0.0741
2003 06 04 20   999        0.0741
2003 06 04 21   999        0.0741
2003 06 04 22   999        0.0741
2003 06 04 23   999        0.0741
2003 06 05 00   999        0.0741
2003 06 05 01   999        0.0741
2003 06 05 02   999        0.0741
2003 06 05 03   999        0.0741
2003 06 05 04   999        0.0741
2003 06 05 05   999        0.0741
2003 06 05 06   999        0.0741
2003 06 05 07   999        0.0741
2003 06 05 08   999        0.0741
2003 06 05 09   999        0.0741
2003 06 05 10   999        0.0741
2003 06 05 11   999        0.0741
2003 06 05 12   999        0.0245
2003 06 05 13   999        0.0809
2003 06 05 14   999        0.0809
2003 06 05 15   999        0.0809
2003 06 05 16   999        0.0809
2003 06 05 17   999        0.0809
2003 06 05 18   999        0.0809
2003 06 05 19   999        0.0809
2003 06 05 20   999        0.0809
2003 06 05 21   999        0.0809
2003 06 05 22   999        0.0809
2003 06 05 23   999        0.0809
2003 06 06 00   999        0.0809
2003 06 06 01   999        0.0809
2003 06 06 02   999        0.0809
2003 06 06 03   999        0.0809
2003 06 06 04   999        0.0809
2003 06 06 05   999        0.0809
2003 06 06 06   999        0.0809
2003 06 06 07   999        0.0809
2003 06 06 08   999        0.0809
2003 06 06 09   999        0.0809
2003 06 06 10   999        0.0809
2003 06 06 11   999        0.0245
2003 06 06 12   999        0.0245
2003 06 06 13   999        0.0245
2003 06 06 14   999        0.0245
2003 06 06 15   999        0.0245
2003 06 06 16   999        0.0245
2003 06 06 17   999        0.0245
2003 06 06 18   999        0.0245
2003 06 06 19   999        0.0245
2003 06 06 20   999        0.0245
2003 06 06 21   999        0.0245
2003 06 06 22   999        0.0245
2003 06 06 23   999        0.0245
2003 06 07 00   999        0.0245
2003 06 07 01   999        0.0245
2003 06 07 02   999        0.0245
2003 06 07 03   999        0.0245
2003 06 07 04   999        0.0245
2003 06 07 05   999        0.0245
2003 06 07 06   999        0.0245
2003 06 07 07   999        0.0245
2003 06 07 08   999        0.0245
2003 06 07 09   999        0.0245
2003 06 07 10   999        0.0245
2003 06 07 11   999        0.0245
2003 06 07 12   999        0.0245
2003 06 07 13   999        0.0245
2003 06 07 14   999        0.0245
2003 06 07 15   999        0.0245
2003 06 07 16   999        0.0245
2003 06 07 17   999        0.0245
2003 06 07 18   999        0.0245
2003 06 07 19   999        0.0245
2003 06 07 20   999        0.0245
2003 06 07 21   999        0.0245
2003 06 07 22   999        0.0245
2003 06 07 23   999        0.0245
2003 06 08 00   999        0.0245
2003 06 08 01   999        0.0245
2003 06 08 02   999        0.0245
2003 06 08 03   999        0.0245
2003 06 08 04   999        0.0245
2003 06 08 05   999        0.0245
2003 06 08 06   999        0.0245
2003 06 08 07   999        0.0245
2003 06 08 08   999        0.0245
2003 06 08 09   999        0.0245
2003 06 08 10   999        0.0245
2003 06 08 11   999        0.0245
2003 06 08 12   999        0.0245
